Product-id,Seller-id,Product-SKU,Product-Title,Product-Brand,URL,img_URL,Regular-Price,Final-Price,TIKI-NOW,Installment,Page,Location
1362447,1362591,8350224797029,"Sữa Rửa Mặt Cetaphil Gentle Skin Cleaner (500ml) - 8394107341305,9318637069637",Cetaphil,https://tiki.vn//sua-rua-mat-cetaphil-gentle-skin-cleaner-500ml-8394107341305-9318637069637-p1362447.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/35/e9/fd/de5592b43a5e46550bc06d1aeaa45d63.jpg,260.800đ                                            -4%,260.800đ                                            -4%,YES,,1,0
48873799,48873800,6923700380385,Bộ sản phẩm Senka làm sạch và chống nắng dành cho da mụn (Senka A.L.L.Clear Water Fresh 230ml + SRM Acne Care 100g + Senka Perfect UV Essence 50g),Senka,https://tiki.vn//bo-san-pham-senka-lam-sach-va-chong-nang-danh-cho-da-mun-senka-a-l-l-clear-water-fresh-230ml-srm-acne-care-100g-senka-perfect-uv-essence-50g-p48873799.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/85/83/99/692f0485b013f1ffbc6733f00fe844a8.jpg,198.000đ                                            -47%,198.000đ                                            -47%,YES,,1,1
1911371,13402694,6600441351682,Kem Dưỡng Làm Dịu Kích Ứng Và Phục Hồi Da La Roche-Posay Cicaplast Baume B5 (40ml),La Roche-Posay,https://tiki.vn//kem-duong-lam-diu-kich-ung-va-phuc-hoi-da-la-roche-posay-cicaplast-baume-b5-40ml-p1911371.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/48/77/2d/ec8d06e821113460dae293dda02b2bc1.jpg,228.000đ                                            -30%,228.000đ                                            -30%,YES,,1,2
2626717,4032911,6002880238720,Mặt Nạ Kiểm Soát Dầu Và Mụn Naruko Tràm Trà Bản Đài - Tea Tree Shine Control And Blemish Clear Mask (8 Miếng / Hộp),Naruko,https://tiki.vn//mat-na-kiem-soat-dau-va-mun-naruko-tram-tra-ban-dai-tea-tree-shine-control-and-blemish-clear-mask-8-mieng-hop-p2626717.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/16/77/f7/e4b5b2d7a8c2ad02f5d4ec73da3385cb.jpg,185.000đ                                            -38%,185.000đ                                            -38%,YES,,1,3
568830,304132,1333982668142,Sữa Rửa Mặt Tạo Bọt Chiết Xuất Tơ Tằm Trắng Senka Perfect Whip 120g - 14839,Senka,https://tiki.vn//sua-rua-mat-tao-bot-chiet-xuat-to-tam-trang-senka-perfect-whip-120g-14839-p568830.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ea/f3/37/db66915dcb65c66397f5de0cf5ea4129.jpg,69.000đ                                            -30%,69.000đ                                            -30%,YES,,1,4
33785195,33785196,4658904611646,Sữa rửa mặt trị mụn Senka Perfect Whip Acne Care 100g,Senka,https://tiki.vn//sua-rua-mat-tri-mun-senka-perfect-whip-acne-care-100g-p33785195.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4c/7e/cf/4057149fb8d19203a18c8dc38f6e948b.jpg,75.000đ                                            -29%,75.000đ                                            -29%,YES,,1,5
902013,22031755,5647565952853,Nước Tẩy Trang L'Oreal 3 In 1 Micellar Làm Sạch Sâu (400ml),L'ORÉAL,https://tiki.vn//nuoc-tay-trang-l-oreal-3-in-1-micellar-lam-sach-sau-400ml-p902013.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f3/59/20/db531ded8a507b5c86039d9f8336a5b8.jpg,112.000đ                                            -37%,112.000đ                                            -37%,YES,,1,6
54748894,54748895,1609957471674,"SẠCH MỤN HIỆU QUẢ 100%, SERUM MỤN QUYỀN NĂNG SKIN OCEAN PLUS, MỤN GÌ CŨNG HẾT.",SKIN OCEAN,"https://tiki.vn///t.ants.vn/a3/c/?bc=c643ba2a7f,pageview,1601130016,visitor,1,7496227197,638770403,1345103325,10384,1,9189200357,9189200236,1,0_1&t_rls=7496227197-638770407-0-5000&t_s=7496227197-9189200357-1345103325:1&t_kw=&t_z=&t_age=7496227197-9189200357-4:1.0&t_gd=7496227197-9189200357-2:1.0&t_tp=&t_itr=&t_imk=&t_rm=&c_tp=&c_itr=&c_imk=&c_rm=&ti_area=29:1:VN&ti_gd=1&ti_age=4&ti_pl=1&ti_nw=:::1000&ti_dv=1:1:5:10:169:487613&skw=&aid=visitor&cv=f37214eb&nspace=tiki&action_name=×tamp=1601130016415&url=&urlref=&hostname=&gent=&format=33&template=0&res=&gd=1&loc=29-1-vn&device_model=desktop&redirect=https%3A%2F%2Ftiki.vn%2Fsach-mun-hieu-qua-100-serum-mun-quyen-nang-skin-ocean-plus-mun-gi-cung-het-p54748894.html%3Fspid%3D54748895&prd_imp=7496227197-9189200357-9188344827:1&pos=8",https://salt.tikicdn.com/cache/280x280/ts/product/b6/8c/ea/b68a52f7907b38c5878881527422d1f0.png,189.000đ                                            -37%,189.000đ                                            -37%,YES,,1,7
58620599,58620600,4177655534092,"Bộ Gel rửa mặt và tắm giúp làm sạch bã nhờn,giảm mụn & thâm sẹo La Roche-Posay Effaclar Micro-Peeling Purifying Gel",La Roche-Posay,https://tiki.vn//bo-gel-rua-mat-va-tam-giup-lam-sach-ba-nhon-giam-mun-tham-seo-la-roche-posay-effaclar-micro-peeling-purifying-gel-p58620599.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/8e/8d/96/364ed791b5f20cf6962773ec3fd3d76e.jpg,419.000đ                                            -38%,419.000đ                                            -38%,YES,,1,8
513165,35325774,1332877312290,"Combo Kem Dưỡng Giảm Mụn, Ngừa Vết Thâm, Se Nhỏ Lỗ Chân Lông La Roche-Posay Effaclar Duo+ M694050 (40ml) + Gel Rửa Mặt Dành Cho Da Dầu Nhạy Cảm La Roche-Posay Effaclar Purifying Foaming Gel 100771312 (50ml)",La Roche-Posay,https://tiki.vn//combo-kem-duong-giam-mun-ngua-vet-tham-se-nho-lo-chan-long-la-roche-posay-effaclar-duo-m694050-40ml-gel-rua-mat-danh-cho-da-dau-nhay-cam-la-roche-posay-effaclar-purifying-foaming-gel-100771312-50ml-p513165.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c4/18/8f/54594a0a768e95203df57a31cae02f7c.jpg,378.000đ                                            -30%,378.000đ                                            -30%,YES,,1,9
51559883,51559884,2172451224446,Bộ Đôi Kem chống nắng dưỡng da dạng sữa kiềm dầu khô thoáng hoàn hảo siêu tiết kiệm Anessa Gold Milk 60ml + Gold Milk 20ml,ANESSA,https://tiki.vn//bo-doi-chong-nang-kiem-dau-kho-thoang-hoan-hao-sieu-tiet-kiem-anessa-gold-milk-60ml-gold-milk-20ml-p51559883.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/35/c8/f5/ff445d370e6ce4d830a13a583d988afd.jpg,546.000đ                                            -43%,546.000đ                                            -43%,YES,,1,10
38047238,38047239,6759097687390,"HỖ TRỢ ĐIỀU TRỊ MỤN HIỆU QỦA, SERUM MỤN NANCY CARE, MỤN GÌ CŨNG HẾT.",nancy nature,"https://tiki.vn///t.ants.vn/a3/c/?bc=0764703a93,pageview,1601130016,visitor,1,7496227197,638770403,1345103325,10384,1,8850986617,8850986257,1,0_1&t_rls=7496227197-638770407-0-4500&t_s=7496227197-8850986617-1345103325:1&t_kw=&t_z=&t_age=7496227197-8850986617-4:1.0&t_gd=7496227197-8850986617-2:1.0&t_tp=&t_itr=&t_imk=&t_rm=&c_tp=&c_itr=&c_imk=&c_rm=&ti_area=29:1:VN&ti_gd=2&ti_age=2&ti_pl=1&ti_nw=:::1000&ti_dv=1:1:5:10:169:487613&skw=&aid=visitor&cv=f58a74af&nspace=tiki&action_name=×tamp=1601130016419&url=&urlref=&hostname=&gent=&format=33&template=0&res=&gd=2&loc=29-1-vn&device_model=desktop&redirect=https%3A%2F%2Ftiki.vn%2Fho-tro-dieu-tri-mun-hieu-qua-serum-mun-nancy-care-mun-gi-cung-het-p38047238.html%3Fspid%3D38047239&prd_imp=7496227197-8850986617-3799660499:1&pos=12",https://salt.tikicdn.com/cache/280x280/ts/product/fe/7f/08/95459ab3544d1264b9d4e3d2d8a72c1a.jpg,190.000đ                                            -62%,190.000đ                                            -62%,YES,,1,11
51540051,51540052,5944012574973,Kem chống nắng dưỡng da dạng sữa bảo vệ hoàn hảo Anessa Perfect UV Sunscreen Skincare Milk SPF 50+ PA++++ 60ml,ANESSA,https://tiki.vn//sua-chong-nang-duo-ng-da-bao-ve-hoan-hao-anessa-spf-50-pa-60ml-p51540051.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f0/0a/44/23335a6a35d61085100eb01bbc767319.jpg,454.000đ                                            -34%,454.000đ                                            -34%,YES,,1,12
39514946,39514947,4223012309626,Gel Mụn Liền Sẹo Gamma Chemecals Derma Forte 15g,Gamma Chemecals,https://tiki.vn//gel-mun-lien-seo-gamma-chemecals-derma-forte-15g-p39514946.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/61/07/2d/026b937e6934b2d27b14f51309fc6454.jpg,98.000đ                                            -18%,98.000đ                                            -18%,YES,,1,13
7775595,24787115,2711665005245,Nước hoa hồng Some By Mi AHA- BHA- PHA 30 Days Miracle Toner,Some By Mi,https://tiki.vn//nuoc-hoa-hong-some-by-mi-aha-bha-pha-30-days-miracle-toner-p7775595.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/40/eb/41/0058fcbb836d297720940b8685477f77.jpg,197.000đ                                            -51%,197.000đ                                            -51%,YES,,1,14
21382842,21382843,6860468400279,Kem Dưỡng ẩm trắng sáng da mặt Hàn Quốc Lagivado Heavenly Face Cream 50 ml,LAGIVADO,"https://tiki.vn///t.ants.vn/a3/c/?bc=575320e6c6,pageview,1601130016,visitor,1,7496227197,638770403,1345103325,10384,1,10367529746,10367515339,1,0_1&t_rls=7496227197-638770407-0-4200&t_s=7496227197-10367529746-1345103325:1&t_kw=&t_z=&t_age=7496227197-10367529746-3:1.0&t_gd=7496227197-10367529746-1:1.0&t_tp=&t_itr=&t_imk=&t_rm=&c_tp=&c_itr=&c_imk=&c_rm=&ti_area=29:1:VN&ti_gd=1&ti_age=4&ti_pl=1&ti_nw=:::1000&ti_dv=1:1:5:10:169:487613&skw=&aid=visitor&cv=9982b5a4&nspace=tiki&action_name=×tamp=1601130016422&url=&urlref=&hostname=&gent=&format=33&template=0&res=&gd=1&loc=29-1-vn&device_model=desktop&redirect=https%3A%2F%2Ftiki.vn%2Fkem-duong-am-trang-sang-da-mat-han-quoc-lagivado-heavenly-face-cream-50-ml-p21382842.html%3Fspid%3D21382843&prd_imp=7496227197-10367529746-962469155:1&pos=16",https://salt.tikicdn.com/cache/280x280/ts/product/bd/d4/f8/33a6381bbf12e15a94ffbeb4e78db3c3.jpg,299.000đ                                            -40%,299.000đ                                            -40%,YES,,1,15
36194608,36194609,7228639879672,Bộ đôi tẩy trang trị mụn Senka Formuala Fresh 230ML + Sữa rửa mặt ACNE 50g,Senka,https://tiki.vn//bo-doi-tay-trang-tri-mun-senka-formuala-fresh-230ml-sua-rua-mat-acne-50g-p36194608.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/8f/59/68/96ae9050667f85072cad930f0f53d12b.jpg,93.000đ                                            -43%,93.000đ                                            -43%,YES,,1,16
14115539,14115540,8621265053987,Nước tẩy trang SENKA A.L.L. CLEAR WATER Micellar Formula White 230ml,Senka,https://tiki.vn//nuoc-tay-trang-senka-a-l-l-clear-water-micellar-formula-white-230ml-p14115539.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/19/d7/28/ecbaa7f9c3a082b950ce72fb44ba938e.jpg,71.000đ                                            -28%,71.000đ                                            -28%,YES,,1,17
470430,7597984,1337548148130,"Kem Dưỡng Giảm Mụn, Ngừa Thâm, Thông Thoáng Lỗ Chân Lông La Roche-Posay Effaclar Duo+ 40ml",La Roche-Posay,https://tiki.vn//kem-duong-giam-mun-ngua-tham-thong-thoang-lo-chan-long-la-roche-posay-effaclar-duo-40ml-p470430.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/90/16/bf/d606f86d3655e205c6c6402e4f4a0204.jpg,294.000đ                                            -31%,294.000đ                                            -31%,YES,,1,18
34978794,34978795,8005093463611,"Kem dưỡng trắng da mặt HÀN QUỐC LAGIVADO, giúp da trẻ hoá NATIN CEUTIC CREAM 50 gram",LAGIVADO,"https://tiki.vn///t.ants.vn/a3/c/?bc=de5d805fa0,pageview,1601130016,visitor,1,7496227197,638770403,1345103325,10384,1,10367533276,10367515339,1,0_1&t_rls=7496227197-638770407-0-4200&t_s=7496227197-10367533276-1345103325:1&t_kw=&t_z=&t_age=7496227197-10367533276-3:1.0&t_gd=7496227197-10367533276-2:1.0&t_tp=&t_itr=&t_imk=&t_rm=&c_tp=&c_itr=&c_imk=&c_rm=&ti_area=29:1:VN&ti_gd=1&ti_age=4&ti_pl=1&ti_nw=:::1000&ti_dv=1:1:5:10:169:487613&skw=&aid=visitor&cv=9982b5a4&nspace=tiki&action_name=×tamp=1601130016426&url=&urlref=&hostname=&gent=&format=33&template=0&res=&gd=1&loc=29-1-vn&device_model=desktop&redirect=https%3A%2F%2Ftiki.vn%2Fkem-duong-trang-da-mat-han-quoc-lagivado-giup-da-tre-hoa-natin-ceutic-cream-50-gram-p34978794.html%3Fspid%3D34978795&prd_imp=7496227197-10367533276-2950635491:1&pos=20",https://salt.tikicdn.com/cache/280x280/ts/product/07/3d/f1/955706b686a6231f1a47b75096668a12.jpg,599.000đ                                            -46%,599.000đ                                            -46%,YES,,1,19
5522507,5522509,6542553720393,Nước tẩy trang sạch thoáng Senka A.L.L.Clear Water Fresh 230ml,Senka,https://tiki.vn//nuoc-tay-trang-sach-thoang-senka-a-l-l-clear-water-fresh-230ml-p5522507.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/41/27/da/718171e9340d0a49da1cef519e3434f1.jpg,76.000đ                                            -30%,76.000đ                                            -30%,YES,,1,20
7319063,66638912,6405841955580,Dung Dịch Tẩy Tế Bào Chết Paula's Choice Skin Perfecting 2% BHA Liquid (30ml),Paula's Choice,https://tiki.vn//dung-dich-tay-te-bao-chet-paula-s-choice-skin-perfecting-2-bha-liquid-30ml-p7319063.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/8b/47/f8/13c494ba3950424b2301fe8bea9f3e13.jpg,271.200đ                                            -20%,271.200đ                                            -20%,YES,,1,21
6884515,9798856,8541070708653,Sữa rửa mặt dạng bùn Trà tràm – Naruko Tea Tree Purifying Clay Mask and Cleanser in 1 (120g),Naruko,https://tiki.vn//sua-rua-mat-dang-bun-tra-tram-naruko-tea-tree-purifying-clay-mask-and-cleanser-in-1-120g-p6884515.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/98/c9/9c/977fd04817d7bd90b2a9b467bed44d7a.jpg,164.000đ                                            -31%,164.000đ                                            -31%,YES,,1,22
4494843,10375158,6417453572819,Máy Rửa Mặt Và Mát Xa Da Mặt Halio Facial Cleansing & Massaging Device,Halio,https://tiki.vn//may-rua-mat-va-mat-xa-da-mat-halio-facial-cleansing-massaging-device-p4494843.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/8f/1e/45/ecb880c757a06ef5ed64523d3b8a2476.jpg,570.000đ                                            -30%,570.000đ                                            -30%,YES,,1,23
14114437,14114438,8366356183777,Kem chống nắng dạng tinh chất Senka Perfect UV Essence 50g,Senka,https://tiki.vn//kem-chong-nang-dang-tinh-chat-senka-perfect-uv-essence-50g-p14114437.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7f/da/58/81613d471d72b40c7efffd16cbc13d9c.jpg,109.000đ                                            -32%,109.000đ                                            -32%,YES,,1,24
25304446,55284522,3977487386422,"Combo 10 gói Mặt nạ giấy BNBG Vita Genic Jelly Mask 30ml x10 (Lifting, Whitening, Relaxing, Hydrating)",BNBG,https://tiki.vn//combo-10-goi-mat-na-giay-bnbg-vita-genic-jelly-mask-30ml-x10-lifting-whitening-relaxing-hydrating-p25304446.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/59/7f/ae/f819beb3598031b7c7a34806ca949686.jpg,159.000đ                                            -47%,159.000đ                                            -47%,YES,,1,25
8959289,54780187,7332466162606,Tinh Chất Chống Nắng Hiệu Chỉnh Sắc Da Sunplay Skin Aqua Tone Up UV Essence SPF50+ PA++++ (50g),Sunplay,https://tiki.vn//tinh-chat-chong-nang-hieu-chinh-sac-da-sunplay-skin-aqua-tone-up-uv-essence-spf50-pa-50g-p8959289.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/58/46/10/4b74a127cb5a44e96271a9657eebe146.jpg,155.000đ                                            -11%,155.000đ                                            -11%,YES,,1,26
10775711,65461096,7773253194675,Tinh Chất Dưỡng Da Klairs Freshly Juiced Vitamin Drop (35ml),Klairs,https://tiki.vn//tinh-chat-duong-da-klairs-freshly-juiced-vitamin-drop-35ml-p10775711.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ba/08/13/d6aec1354f4762b4b2fc26211c95facc.jpg,233.000đ                                            -41%,233.000đ                                            -41%,YES,,1,27
2397037,2397039,8398715371679,Sữa Rửa Mặt Tạo Bọt Chiết Xuất Đất Sét Trắng Senka Perfect White Clay New 14840 (120g),Senka,https://tiki.vn//sua-rua-mat-tao-bot-chiet-xuat-dat-set-trang-senka-perfect-white-clay-new-14840-120g-p2397037.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/5f/48/91/2bc9ffafa1350ec1f768083e978e090e.jpg,71.900đ                                            -34%,71.900đ                                            -34%,YES,,1,28
568659,303935,1339434882487,Mặt Nạ Ngủ Cho Môi Phiên Bản Miniature Laneige Lip Sleeping Mask Berry (8g) – 270281585,Laneige,https://tiki.vn//mat-na-ngu-cho-moi-phien-ban-miniature-laneige-lip-sleeping-mask-berry-8g-270281585-p568659.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b8/2b/56/c9ef625cac8ffb6902007f529d065a84.jpg,155.000đ                                            -18%,155.000đ                                            -18%,YES,,1,29
9979828,45369855,6676992334641,Mặt Nạ Tẩy Tế Bào Chết Huxley Scrub Mask: Sweet Therapy 30g (Minisize),Huxley,https://tiki.vn//mat-na-tay-te-bao-chet-huxley-scrub-mask-sweet-therapy-30g-minisize-p9979828.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a7/94/67/b550e34c0af232b5d81031fbb8199921.jpg,67.000đ                                            -62%,67.000đ                                            -62%,YES,,1,30
48305547,64009728,6824383446101,Máy rửa mặt mini massage tích hợp sóng âm BR-1020,OEM,https://tiki.vn//may-rua-mat-mini-massage-tich-hop-song-am-br-1020-p48305547.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/24/fb/ed/de5508a7ced4f7b804bcb702a5864e8d.jpg,78.400đ                                            -86%,78.400đ                                            -86%,YES,,1,31
1362445,1362593,8500870998886,Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser (125ml),Cetaphil,https://tiki.vn//sua-rua-mat-cetaphil-gentle-skin-cleanser-125ml-p1362445.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/44/81/22/409e8344909c16f4f12eb6dbd654af6e.jpg,106.300đ                                            -43%,106.300đ                                            -43%,YES,,1,32
3282871,55102711,7155170457840,Gel rửa mặt tạo bọt làm sạch & giảm nhờn cho da dầu nhạy cảm La Roche-Posay Effaclar Purifying Foaming Gel (400ml),La Roche-Posay,https://tiki.vn//gel-rua-mat-tao-bot-lam-sach-giam-nhon-cho-da-dau-nhay-cam-la-roche-posay-effaclar-purifying-foaming-gel-400ml-p3282871.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/98/86/d8/a422bae1d69fff75ae0e9854824b1acb.jpg,374.000đ                                            -29%,374.000đ                                            -29%,YES,,1,33
52280564,52280565,4593951262420,Sữa Chống Nắng Kiềm Dầu Nâng Tông Che Khuyết Điểm Sunplay Skin Aqua Tone Up Uv Milk 50G,Sunplay,https://tiki.vn//sua-chong-nang-kiem-dau-nang-tong-che-khuyet-diem-sunplay-skin-aqua-tone-up-uv-milk-50g-p52280564.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/5b/d2/38/317692aed33beb87b767374f1abae87d.jpg,149.000đ                                            -15%,149.000đ                                            -15%,YES,,1,34
22103020,37402515,8234948448781,"The Ordinary AHA 30% + BHA 2% Peeling Solution - Giải Pháp Giúp Giảm Vết Thâm, Da Sần Mụn, Lỗ Chân Lông 30ml",The Ordinary,https://tiki.vn//the-ordinary-aha-30-bha-2-peeling-solution-giai-phap-giup-giam-vet-tham-da-san-mun-lo-chan-long-30ml-p22103020.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/67/bb/54/9e441348cd492a48bd6a8150bbd9f1c0.jpg,298.000đ                                            -26%,298.000đ                                            -26%,YES,,1,35
16317281,53609478,9485905709653,"Kem Chống Nắng Dành Cho Da Dầu Mụn, Nhạy Cảm Some By Mi Trucica Mineral 100 Calming Suncream SPF50+/PA+++ 50ml",Some By Mi,https://tiki.vn//kem-chong-nang-danh-cho-da-dau-mun-nhay-cam-some-by-mi-trucica-mineral-100-calming-suncream-spf50-pa-50ml-p16317281.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f1/38/e1/b78231641c0dc40f0686c5b4416d6f6d.jpg,185.000đ                                            -54%,185.000đ                                            -54%,YES,,1,36
35136259,35136260,9598994446771,"TRỊ MỤN HẾT > 99% TÌNH TRẠNG MỤN TRÊN DA, SERUM TRỊ MỤN NANCY CARE, CAM KẾT MỤN GÌ CŨNG HẾT",nancy nature,https://tiki.vn//serum-nancy-care-giup-tay-te-bao-chet-ngan-ngua-mun-giup-da-trang-sang-p35136259.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/22/6f/b3/98850c3ec08cc36243a2458adcf82029.png,190.000đ                                            -62%,190.000đ                                            -62%,YES,,1,37
10772496,52241427,9406400486054,Kem Dưỡng Da Dear Klairs Midnight Blue Calming Cream 30ml,Klairs,https://tiki.vn//kem-duong-da-dear-klairs-midnight-blue-calming-cream-30ml-p10772496.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/e6/ba/cf/de93051649ac9a08c0f0810b8c8f6c09.jpg,257.000đ                                            -39%,257.000đ                                            -39%,YES,,1,38
2609469,13402699,8507735175369,Nước Tẩy Trang Làm Sạch Sâu Cho Da Nhạy Cảm La Roche-Posay Micellar Water Ultra Sensitive Skin 400ml,La Roche-Posay,https://tiki.vn//nuoc-tay-trang-lam-sach-sau-cho-da-nhay-cam-la-roche-posay-micellar-water-ultra-sensitive-skin-400ml-p2609469.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/2a/1e/43/a1f5538f1b9c0cce77069373df2099ce.jpg,340.000đ                                            -22%,340.000đ                                            -22%,YES,,1,39
638369,55102695,3454910402534,Kem Chống Nắng Không Màu Kiểm Soát Dầu La Roche-Posay Anthelios XL Dry Touch Gel-Cream SPF 50+ UVB & UVA (50ml),La Roche-Posay,https://tiki.vn//kem-chong-nang-khong-mau-kiem-soat-dau-la-roche-posay-anthelios-xl-dry-touch-gel-cream-spf-50-uvb-uva-50ml-p638369.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/media/catalog/product/m/9/m9159100-anthelios-dry-touch-50ml.u4064.d20170510.t111109.94091.jpg,339.500đ                                            -29%,339.500đ                                            -29%,YES,,1,40
470410,55102677,1331506184598,Nước Khoáng Làm Dịu Và Bảo Vệ Da La Roche-Posay Thermal Spring Water (50ml) - M0362500,La Roche-Posay,https://tiki.vn//nuoc-khoang-lam-diu-va-bao-ve-da-la-roche-posay-thermal-spring-water-50ml-m0362500-p470410.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/86/6e/a3/0711d15951a5dc5e55f7be79b8d97b55.jpg,95.000đ                                            -34%,95.000đ                                            -34%,YES,,1,41
801362,55102710,3459659001208,Gel rửa mặt tạo bọt làm sạch & giảm nhờn cho da dầu nhạy cảm La Roche-Posay Effaclar Purifying Foaming Gel (50ml),La Roche-Posay,https://tiki.vn//gel-rua-mat-tao-bot-lam-sach-giam-nhon-cho-da-dau-nhay-cam-la-roche-posay-effaclar-purifying-foaming-gel-50ml-p801362.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ce/95/cc/1b78581ced81d4d531bc62c4cc3c82b1.jpg,129.000đ                                            -26%,129.000đ                                            -26%,YES,,1,42
62314431,67434791,8233644391599,Bộ sản phẩm chuyên biệt dành cho da dầu mụn La Roche Posay,La Roche-Posay,https://tiki.vn//bo-san-pham-chuyen-biet-danh-cho-da-dau-mun-la-roche-posay-p62314431.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c6/26/c6/b357caec2a5df4c0675d468b53616788.jpg,545.000đ                                            -1%,545.000đ                                            -1%,YES,,1,43
35226725,46182415,2525929517340,Tinh chất ngừa mụn thâm The Ordinary Niacinamide 10% + Zinc 1%,The Ordinary,https://tiki.vn//tinh-chat-ngua-mun-tham-the-ordinary-niacinamide-10-zinc-1-p35226725.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/2a/16/b4/1f8099bbafc9aab45986c26c23b92098.jpg,459.000đ                                            -2%,459.000đ                                            -2%,YES,,1,44
34345425,34345426,6415084193359,Combo 10 Mặt nạ dưỡng ẩm trắng da giúp kiềm dầu và mụn Hàn Quốc Lagivado Hydra Calming Facial Mask 23g/miếng,LAGIVADO,https://tiki.vn//combo-10-mat-na-sieu-duong-am-lam-diu-da-cho-lan-da-cang-bong-va-mem-min-han-quoc-lagivado-hydra-calming-facial-mask-p34345425.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/fb/34/33/678cca7df64b03df3de5ab149337c264.jpg,350.000đ,350.000đ,YES,,1,45
58683201,58683203,6384247507794,Bộ sản phẩm Senka làm sạch và chống nắng dành cho da mụn - Tặng Kem dưỡng trắng da ban đêm Senka 15g,Senka,https://tiki.vn//bo-san-pham-senka-lam-sach-va-chong-nang-danh-cho-da-mun-tang-kem-duong-trang-da-ban-dem-senka-15g-p58683201.html?src=category-page-1520.1582&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/af/c5/51/eb00b02a42cc97a6463444ada417524f.jpg,219.000đ                                            -41%,219.000đ                                            -41%,YES,,1,46
