Product-id,Seller-id,Product-SKU,Product-Title,Product-Brand,Author,URL,img_URL,Regular-Price,Final-Price,Comment,TIKI-NOW,Rating,Installment,Page,Location
56451960,56451961,4605082191866,Pin D Carbon Panasonic R20UT/2S chính hãng,Panasonic,,https://tiki.vn/pin-d-carbon-panasonic-r20ut-2s-chinh-hang-p56451960.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/15/4a/f8/2040c503e9715daeeea9ed5495cc0368.jpg,100.000đ,40.000đ                                            -60%,Chưa có nhận xét,YES,,,13,29
3770729,8316667,1596241195821,Thẻ nhớ SD Sandisk Ultra 80MB - 16GB - Hàng chính hãng,SanDisk,,https://tiki.vn/the-nho-sd-sandisk-ultra-80mb-16gb-hang-chinh-hang-p3770729.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/06/d2/a4/6bfe480aae74e2d2e28e8b1bdcfe076c.jpg,190.000đ,100.000đ                                            -47%,7 nhận xét,YES,98%,,13,30
11187933,55007849,1700430715244,Ống kính Yongnuo 50mm F1.8 Mark II for Canon - Hàng nhập khẩu,YongNuo,,https://tiki.vn/ong-kinh-yongnuo-50mm-f1-8-mark-ii-for-canon-hang-nhap-khau-p11187933.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/50/4d/78/7c3306d40c267763b391ccfc3df4bf4b.jpg,1.899.000đ,1.499.000đ                                            -21%,13 nhận xét,YES,82%,,13,31
19737264,51526443,5911854952306,Camera hành trình 4K ULTRA HDhành động Sport cam Wifi chống rung PF16,OEM,,https://tiki.vn/camera-hanh-trinh-4k-ultra-hdhanh-dong-sport-cam-wifi-chong-rung-pf16-p19737264.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/72/00/c0/fe8c69f316fd188e60052cd956344fe9.jpg,2.000.000đ,433.700đ                                            -78%,7 nhận xét,YES,52%,,13,32
46462092,48888383,2933386732563,CAMERA WIFI MINI TRONG NHÀ EZVIZ CS-C6N-A0-1C2WFR (C6N 1080P) - Hàng chính hãng, EZVIZ,,https://tiki.vn/camera-wifi-mini-trong-nha-ezviz-cs-c6n-a0-1c2wfr-c6n-1080p-hang-chinh-hang-p46462092.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/33/5f/dc/99fb17c6374386aea4696e5d23e5cc76.jpg,1.670.000đ,555.000đ                                            -67%,10 nhận xét,YES,86%,,13,33
14241266,51116821,6536671812351,Tấm Hắt Sáng Hình Tròn 5 In 1 (80cm) - Hàng Nhập Khẩu,OEM,,https://tiki.vn/tam-hat-sang-hinh-tron-5-in-1-80cm-hang-nhap-khau-p14241266.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3f/3b/a6/79874945e4d58db330491b4b98df51e2.jpg,299.000đ,190.000đ                                            -36%,5 nhận xét,YES,96%,,13,34
42006873,44975478,4338460173719,Gimbal Chống Rung Feiyu Vimble 2S - Hàng Nhập Khẩu,Feiyu,,https://tiki.vn/gimbal-chong-rung-feiyu-vimble-2s-hang-nhap-khau-p42006873.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/86/6c/c7/a071d379b90a1f20bd4b114fb51ced5a.jpg,2.990.000đ,1.790.000đ                                            -40%,6 nhận xét,YES,70%,,13,35
9996258,55087777,1141624832024,Kẹp ba lô gắn GoPro Hero xoay 360 độ,OEM,,https://tiki.vn/kep-ba-lo-gan-gopro-hero-xoay-360-do-p9996258.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/df/57/6a/5f7aa2e8974d2014fe43b59ea4ff120d.jpg,150.000đ,77.000đ                                            -49%,10 nhận xét,YES,96%,,13,36
32576461,32576462,7468952965052,Camera Giám Sát IP Wifi Ngoài Trời NETCAM NT2.0DL 1080P - Hàng Chính Hãng,NetCAM,,https://tiki.vn/camera-giam-sat-ip-wifi-ngoai-troi-netcam-nt2-0dl-1080p-hang-chinh-hang-p32576461.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/49/14/d3/72a1224e4143989390bb93140f699e83.jpg,1.299.000đ,499.000đ                                            -62%,5 nhận xét,YES,64%,,13,37
13933144,53260626,6584878036612,Gậy tripod 3110 hỗ trợ chụp ảnh chuyên nghiệp,OEM,,https://tiki.vn/gay-tripod-3110-ho-tro-chup-anh-chuyen-nghiep-p13933144.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/e6/8b/13/76ecd48a66afea8186b21d02c0c95704.jpg,170.000đ,77.100đ                                            -55%,9 nhận xét,YES,84%,,13,38
